"game_date","game","player_id","player_name","team_abbreviation","run_timestamp_utc","site","prob","line","edge","kelly","units","prob_model","line_model","units_standardized"
2026-06-05,"CON @ CHI","1642809","Saniya Rivers","CON",2026-06-05 15:51:23.799004,"dk",0.1667,500,-0.0245,-0.0147,-1.4683,0.1422,603,-0.741565656565657
2026-06-05,"CON @ CHI","1642303","Leila Lacan","CON",2026-06-05 15:51:23.799004,"dk",0.3279,205,-0.1119,-0.0832,-8.3243,0.216,363,-4.20419191919192
2026-06-05,"CON @ CHI","1642800","Aneesah Morrow","CON",2026-06-05 15:51:23.799004,"dk",0.274,265,-0.0939,-0.0646,-6.464,0.1801,455,-3.26464646464646
2026-06-05,"CON @ CHI","1641649","Diamond Miller","CON",2026-06-05 15:51:23.799004,"dk",0.2632,280,-0.0031,-0.0021,-0.2089,0.2601,284,-0.10550505050505
2026-06-05,"CON @ CHI","203398","Brittney Griner","CON",2026-06-05 15:51:23.799004,"dk",0.0769,1200,-0.0083,-0.0045,-0.4484,0.0686,1357,-0.226464646464646
2026-06-05,"CON @ CHI","203400","Skylar Diggins","CHI",2026-06-05 15:51:23.799004,"dk",0.1739,475,-0.0171,-0.0104,-1.0368,0.1568,538,-0.523636363636364
2026-06-05,"CON @ CHI","204333","Natasha Cloud","CHI",2026-06-05 15:51:23.799004,"dk",0.2667,275,-0.0799,-0.0545,-5.4473,0.1868,435,-2.75116161616162
2026-06-05,"CON @ CHI","1642292","Jacy Sheldon","CHI",2026-06-05 15:51:23.799004,"dk",0.2778,260,-0.0415,-0.0287,-2.8704,0.2363,323,-1.44969696969697
2026-06-05,"CON @ CHI","1628922","Azura Stevens","CHI",2026-06-05 15:51:23.799004,"dk",0.3448,190,-0.0577,-0.044,-4.4035,0.2871,248,-2.2239898989899
2026-06-05,"CON @ CHI","1642289","Kamilla Cardoso","CHI",2026-06-05 15:51:23.799004,"dk",0.0667,1400,-0.0667,-0.0357,-3.5714,0,Inf,-1.80373737373737
2026-06-05,"DAL @ LAS","1629481","Arike Ogunbowale","DAL",2026-06-05 15:51:23.799004,"dk",0.2597,285,-0.0582,-0.0393,-3.9317,0.2015,396,-1.98570707070707
2026-06-05,"DAL @ LAS","1642784","Paige Bueckers","DAL",2026-06-05 15:51:23.799004,"dk",0.1905,425,-0.0356,-0.022,-2.2016,0.1548,546,-1.11191919191919
2026-06-05,"DAL @ LAS","1643425","Azzi Fudd","DAL",2026-06-05 15:51:23.799004,"dk",0.2632,280,-0.0045,-0.0031,-0.3067,0.2586,287,-0.15489898989899
2026-06-05,"DAL @ LAS","1641652","Maddy Siegrist","DAL",2026-06-05 15:51:23.799004,"dk",0.3077,225,-0.1095,-0.0791,-7.9065,0.1982,404,-3.99318181818182
2026-06-05,"DAL @ LAS","1629491","Jessica Shepard","DAL",2026-06-05 15:51:23.799004,"dk",0.1111,800,-0.0573,-0.0322,-3.2247,0.0538,1759,-1.62863636363636
2026-06-05,"DAL @ LAS","1628878","Ariel Atkins","LAS",2026-06-05 15:51:23.799004,"dk",0.2857,250,-0.0831,-0.0582,-5.8183,0.2026,394,-2.93853535353535
2026-06-05,"DAL @ LAS","204365","Erica Wheeler","LAS",2026-06-05 15:51:23.799004,"dk",0.1739,475,-0.0104,-0.0063,-0.6286,0.1635,512,-0.317474747474748
2026-06-05,"DAL @ LAS","1628276","Kelsey Plum","LAS",2026-06-05 15:51:23.799004,"dk",0.2439,310,-0.0055,-0.0036,-0.363,0.2384,319,-0.183333333333333
2026-06-05,"DAL @ LAS","204324","Dearica Hamby","LAS",2026-06-05 15:51:23.799004,"dk",0.125,700,-0.0533,-0.0305,-3.0457,0.0717,1295,-1.53823232323232
2026-06-05,"DAL @ LAS","203014","Nneka Ogwumike","LAS",2026-06-05 15:51:23.799004,"dk",0.3125,220,-0.1217,-0.0885,-8.8536,0.1908,424,-4.47151515151515
2026-06-05,"PHX @ PDX","1642777","Monique Akoa Makani","PHX",2026-06-05 15:51:23.799004,"dk",0.3226,210,-0.0745,-0.055,-5.5023,0.248,303,-2.77893939393939
2026-06-05,"PHX @ PDX","1643505","Jovana Nogic","PHX",2026-06-05 15:51:23.799004,"dk",0.3846,160,-0.0984,-0.0799,-7.9943,0.2862,249,-4.03752525252525
2026-06-05,"PHX @ PDX","1643493","Noemie Brochant","PHX",2026-06-05 15:51:23.799004,"dk",0.2857,250,-0.0107,-0.0075,-0.7516,0.275,264,-0.37959595959596
2026-06-05,"PHX @ PDX","203826","Alyssa Thomas","PHX",2026-06-05 15:51:23.799004,"dk",0.0526,1800,-0.0526,-0.0278,-2.7778,0,Inf,-1.40292929292929
2026-06-05,"PHX @ PDX","1630442","Natasha Mack","PHX",2026-06-05 15:51:23.799004,"dk",0.0714,1300,-0.0137,-0.0074,-0.7357,0.0578,1631,-0.371565656565657
2026-06-05,"PHX @ PDX","1642304","Carla Leite","PDX",2026-06-05 15:51:23.799004,"dk",0.2532,295,-0.1438,-0.0963,-9.627,0.1094,814,-4.86212121212121
2026-06-05,"PHX @ PDX","1642296","Nyadiew Puoch","PDX",2026-06-05 15:51:23.799004,"dk",0.1905,425,-0.0722,-0.0446,-4.4568,0.1183,745,-2.25090909090909
2026-06-05,"PHX @ PDX","1631083","Emily Engstler","PDX",2026-06-05 15:51:23.799004,"dk",0.3279,205,-0.0628,-0.0467,-4.6724,0.2651,277,-2.35979797979798
2026-06-05,"PHX @ PDX","1629524","Bridget Carleton","PDX",2026-06-05 15:51:23.799004,"dk",0.2532,295,-0.0271,-0.0181,-1.8144,0.2261,342,-0.916363636363636
2026-06-05,"PHX @ PDX","1629484","Megan Gustafson","PDX",2026-06-05 15:51:23.799004,"dk",0.1,900,0.0482,0.0268,2.6772,0.1482,575,1.35212121212121
2026-06-05,"CON @ CHI","1642809","Saniya Rivers","CON",2026-06-05 16:21:41.223409,"dk",0.1667,500,-0.0245,-0.0147,-1.4683,0.1422,603,-0.741565656565657
2026-06-05,"CON @ CHI","1642303","Leila Lacan","CON",2026-06-05 16:21:41.223409,"dk",0.3279,205,-0.1119,-0.0832,-8.3243,0.216,363,-4.20419191919192
2026-06-05,"CON @ CHI","1642800","Aneesah Morrow","CON",2026-06-05 16:21:41.223409,"dk",0.274,265,-0.0939,-0.0646,-6.464,0.1801,455,-3.26464646464646
2026-06-05,"CON @ CHI","1641649","Diamond Miller","CON",2026-06-05 16:21:41.223409,"dk",0.2632,280,-0.0031,-0.0021,-0.2089,0.2601,284,-0.10550505050505
2026-06-05,"CON @ CHI","203398","Brittney Griner","CON",2026-06-05 16:21:41.223409,"dk",0.0769,1200,-0.0083,-0.0045,-0.4484,0.0686,1357,-0.226464646464646
2026-06-05,"CON @ CHI","203400","Skylar Diggins","CHI",2026-06-05 16:21:41.223409,"dk",0.1739,475,-0.0171,-0.0104,-1.0368,0.1568,538,-0.523636363636364
2026-06-05,"CON @ CHI","204333","Natasha Cloud","CHI",2026-06-05 16:21:41.223409,"dk",0.2667,275,-0.0799,-0.0545,-5.4473,0.1868,435,-2.75116161616162
2026-06-05,"CON @ CHI","1642292","Jacy Sheldon","CHI",2026-06-05 16:21:41.223409,"dk",0.2778,260,-0.0415,-0.0287,-2.8704,0.2363,323,-1.44969696969697
2026-06-05,"CON @ CHI","1628922","Azura Stevens","CHI",2026-06-05 16:21:41.223409,"dk",0.3448,190,-0.0577,-0.044,-4.4035,0.2871,248,-2.2239898989899
2026-06-05,"CON @ CHI","1642289","Kamilla Cardoso","CHI",2026-06-05 16:21:41.223409,"dk",0.0667,1400,-0.0667,-0.0357,-3.5714,0,Inf,-1.80373737373737
2026-06-05,"DAL @ LAS","1629481","Arike Ogunbowale","DAL",2026-06-05 16:21:41.223409,"dk",0.2597,285,-0.0582,-0.0393,-3.9317,0.2015,396,-1.98570707070707
2026-06-05,"DAL @ LAS","1642784","Paige Bueckers","DAL",2026-06-05 16:21:41.223409,"dk",0.1905,425,-0.0356,-0.022,-2.2016,0.1548,546,-1.11191919191919
2026-06-05,"DAL @ LAS","1643425","Azzi Fudd","DAL",2026-06-05 16:21:41.223409,"dk",0.2632,280,-0.0045,-0.0031,-0.3067,0.2586,287,-0.15489898989899
2026-06-05,"DAL @ LAS","1641652","Maddy Siegrist","DAL",2026-06-05 16:21:41.223409,"dk",0.3077,225,-0.1095,-0.0791,-7.9065,0.1982,404,-3.99318181818182
2026-06-05,"DAL @ LAS","1629491","Jessica Shepard","DAL",2026-06-05 16:21:41.223409,"dk",0.1111,800,-0.0573,-0.0322,-3.2247,0.0538,1759,-1.62863636363636
2026-06-05,"DAL @ LAS","1628878","Ariel Atkins","LAS",2026-06-05 16:21:41.223409,"dk",0.2857,250,-0.0831,-0.0582,-5.8183,0.2026,394,-2.93853535353535
2026-06-05,"DAL @ LAS","204365","Erica Wheeler","LAS",2026-06-05 16:21:41.223409,"dk",0.1739,475,-0.0104,-0.0063,-0.6286,0.1635,512,-0.317474747474748
2026-06-05,"DAL @ LAS","1628276","Kelsey Plum","LAS",2026-06-05 16:21:41.223409,"dk",0.2439,310,-0.0055,-0.0036,-0.363,0.2384,319,-0.183333333333333
2026-06-05,"DAL @ LAS","204324","Dearica Hamby","LAS",2026-06-05 16:21:41.223409,"dk",0.125,700,-0.0533,-0.0305,-3.0457,0.0717,1295,-1.53823232323232
2026-06-05,"DAL @ LAS","203014","Nneka Ogwumike","LAS",2026-06-05 16:21:41.223409,"dk",0.3125,220,-0.1217,-0.0885,-8.8536,0.1908,424,-4.47151515151515
2026-06-05,"PHX @ PDX","1642777","Monique Akoa Makani","PHX",2026-06-05 16:21:41.223409,"dk",0.3226,210,-0.0745,-0.055,-5.5023,0.248,303,-2.77893939393939
2026-06-05,"PHX @ PDX","1643505","Jovana Nogic","PHX",2026-06-05 16:21:41.223409,"dk",0.3846,160,-0.0984,-0.0799,-7.9943,0.2862,249,-4.03752525252525
2026-06-05,"PHX @ PDX","1643493","Noemie Brochant","PHX",2026-06-05 16:21:41.223409,"dk",0.2857,250,-0.0107,-0.0075,-0.7516,0.275,264,-0.37959595959596
2026-06-05,"PHX @ PDX","203826","Alyssa Thomas","PHX",2026-06-05 16:21:41.223409,"dk",0.0526,1800,-0.0526,-0.0278,-2.7778,0,Inf,-1.40292929292929
2026-06-05,"PHX @ PDX","1630442","Natasha Mack","PHX",2026-06-05 16:21:41.223409,"dk",0.0714,1300,-0.0137,-0.0074,-0.7357,0.0578,1631,-0.371565656565657
2026-06-05,"PHX @ PDX","1642304","Carla Leite","PDX",2026-06-05 16:21:41.223409,"dk",0.2532,295,-0.1438,-0.0963,-9.627,0.1094,814,-4.86212121212121
2026-06-05,"PHX @ PDX","1642296","Nyadiew Puoch","PDX",2026-06-05 16:21:41.223409,"dk",0.1905,425,-0.0722,-0.0446,-4.4568,0.1183,745,-2.25090909090909
2026-06-05,"PHX @ PDX","1631083","Emily Engstler","PDX",2026-06-05 16:21:41.223409,"dk",0.3279,205,-0.0628,-0.0467,-4.6724,0.2651,277,-2.35979797979798
2026-06-05,"PHX @ PDX","1629524","Bridget Carleton","PDX",2026-06-05 16:21:41.223409,"dk",0.2532,295,-0.0271,-0.0181,-1.8144,0.2261,342,-0.916363636363636
2026-06-05,"PHX @ PDX","1629484","Megan Gustafson","PDX",2026-06-05 16:21:41.223409,"dk",0.1,900,0.0482,0.0268,2.6772,0.1482,575,1.35212121212121
2026-06-05,"CON @ CHI","1642809","Saniya Rivers","CON",2026-06-05 16:51:08.210044,"dk",0.1667,500,-0.0245,-0.0147,-1.4683,0.1422,603,-0.741565656565657
2026-06-05,"CON @ CHI","1642303","Leila Lacan","CON",2026-06-05 16:51:08.210044,"dk",0.3279,205,-0.1119,-0.0832,-8.3243,0.216,363,-4.20419191919192
2026-06-05,"CON @ CHI","1642800","Aneesah Morrow","CON",2026-06-05 16:51:08.210044,"dk",0.274,265,-0.0939,-0.0646,-6.464,0.1801,455,-3.26464646464646
2026-06-05,"CON @ CHI","1641649","Diamond Miller","CON",2026-06-05 16:51:08.210044,"dk",0.2632,280,-0.0031,-0.0021,-0.2089,0.2601,284,-0.10550505050505
2026-06-05,"CON @ CHI","203398","Brittney Griner","CON",2026-06-05 16:51:08.210044,"dk",0.0769,1200,-0.0083,-0.0045,-0.4484,0.0686,1357,-0.226464646464646
2026-06-05,"CON @ CHI","203400","Skylar Diggins","CHI",2026-06-05 16:51:08.210044,"dk",0.1739,475,-0.0171,-0.0104,-1.0368,0.1568,538,-0.523636363636364
2026-06-05,"CON @ CHI","204333","Natasha Cloud","CHI",2026-06-05 16:51:08.210044,"dk",0.2667,275,-0.0799,-0.0545,-5.4473,0.1868,435,-2.75116161616162
2026-06-05,"CON @ CHI","1642292","Jacy Sheldon","CHI",2026-06-05 16:51:08.210044,"dk",0.2778,260,-0.0415,-0.0287,-2.8704,0.2363,323,-1.44969696969697
2026-06-05,"CON @ CHI","1628922","Azura Stevens","CHI",2026-06-05 16:51:08.210044,"dk",0.3448,190,-0.0577,-0.044,-4.4035,0.2871,248,-2.2239898989899
2026-06-05,"CON @ CHI","1642289","Kamilla Cardoso","CHI",2026-06-05 16:51:08.210044,"dk",0.0667,1400,-0.0667,-0.0357,-3.5714,0,Inf,-1.80373737373737
2026-06-05,"DAL @ LAS","1629481","Arike Ogunbowale","DAL",2026-06-05 16:51:08.210044,"dk",0.2597,285,-0.0582,-0.0393,-3.9317,0.2015,396,-1.98570707070707
2026-06-05,"DAL @ LAS","1642784","Paige Bueckers","DAL",2026-06-05 16:51:08.210044,"dk",0.1905,425,-0.0356,-0.022,-2.2016,0.1548,546,-1.11191919191919
2026-06-05,"DAL @ LAS","1643425","Azzi Fudd","DAL",2026-06-05 16:51:08.210044,"dk",0.2632,280,-0.0045,-0.0031,-0.3067,0.2586,287,-0.15489898989899
2026-06-05,"DAL @ LAS","1641652","Maddy Siegrist","DAL",2026-06-05 16:51:08.210044,"dk",0.3077,225,-0.1095,-0.0791,-7.9065,0.1982,404,-3.99318181818182
2026-06-05,"DAL @ LAS","1629491","Jessica Shepard","DAL",2026-06-05 16:51:08.210044,"dk",0.1111,800,-0.0573,-0.0322,-3.2247,0.0538,1759,-1.62863636363636
2026-06-05,"DAL @ LAS","1628878","Ariel Atkins","LAS",2026-06-05 16:51:08.210044,"dk",0.2857,250,-0.0831,-0.0582,-5.8183,0.2026,394,-2.93853535353535
2026-06-05,"DAL @ LAS","204365","Erica Wheeler","LAS",2026-06-05 16:51:08.210044,"dk",0.1739,475,-0.0104,-0.0063,-0.6286,0.1635,512,-0.317474747474748
2026-06-05,"DAL @ LAS","1628276","Kelsey Plum","LAS",2026-06-05 16:51:08.210044,"dk",0.2439,310,-0.0055,-0.0036,-0.363,0.2384,319,-0.183333333333333
2026-06-05,"DAL @ LAS","204324","Dearica Hamby","LAS",2026-06-05 16:51:08.210044,"dk",0.125,700,-0.0533,-0.0305,-3.0457,0.0717,1295,-1.53823232323232
2026-06-05,"DAL @ LAS","203014","Nneka Ogwumike","LAS",2026-06-05 16:51:08.210044,"dk",0.3125,220,-0.1217,-0.0885,-8.8536,0.1908,424,-4.47151515151515
2026-06-05,"PHX @ PDX","1642777","Monique Akoa Makani","PHX",2026-06-05 16:51:08.210044,"dk",0.3226,210,-0.0745,-0.055,-5.5023,0.248,303,-2.77893939393939
2026-06-05,"PHX @ PDX","1643505","Jovana Nogic","PHX",2026-06-05 16:51:08.210044,"dk",0.3846,160,-0.0984,-0.0799,-7.9943,0.2862,249,-4.03752525252525
2026-06-05,"PHX @ PDX","1643493","Noemie Brochant","PHX",2026-06-05 16:51:08.210044,"dk",0.2857,250,-0.0107,-0.0075,-0.7516,0.275,264,-0.37959595959596
2026-06-05,"PHX @ PDX","203826","Alyssa Thomas","PHX",2026-06-05 16:51:08.210044,"dk",0.0526,1800,-0.0526,-0.0278,-2.7778,0,Inf,-1.40292929292929
2026-06-05,"PHX @ PDX","1630442","Natasha Mack","PHX",2026-06-05 16:51:08.210044,"dk",0.0714,1300,-0.0137,-0.0074,-0.7357,0.0578,1631,-0.371565656565657
2026-06-05,"PHX @ PDX","1642304","Carla Leite","PDX",2026-06-05 16:51:08.210044,"dk",0.2532,295,-0.1438,-0.0963,-9.627,0.1094,814,-4.86212121212121
2026-06-05,"PHX @ PDX","1642296","Nyadiew Puoch","PDX",2026-06-05 16:51:08.210044,"dk",0.1905,425,-0.0722,-0.0446,-4.4568,0.1183,745,-2.25090909090909
2026-06-05,"PHX @ PDX","1631083","Emily Engstler","PDX",2026-06-05 16:51:08.210044,"dk",0.3279,205,-0.0628,-0.0467,-4.6724,0.2651,277,-2.35979797979798
2026-06-05,"PHX @ PDX","1629524","Bridget Carleton","PDX",2026-06-05 16:51:08.210044,"dk",0.2532,295,-0.0271,-0.0181,-1.8144,0.2261,342,-0.916363636363636
2026-06-05,"PHX @ PDX","1629484","Megan Gustafson","PDX",2026-06-05 16:51:08.210044,"dk",0.1,900,0.0482,0.0268,2.6772,0.1482,575,1.35212121212121
2026-06-05,"CON @ CHI","1642809","Saniya Rivers","CON",2026-06-05 17:21:37.192738,"dk",0.1667,500,-0.0245,-0.0147,-1.4683,0.1422,603,-0.741565656565657
2026-06-05,"CON @ CHI","1642303","Leila Lacan","CON",2026-06-05 17:21:37.192738,"dk",0.3279,205,-0.1119,-0.0832,-8.3243,0.216,363,-4.20419191919192
2026-06-05,"CON @ CHI","1642800","Aneesah Morrow","CON",2026-06-05 17:21:37.192738,"dk",0.274,265,-0.0939,-0.0646,-6.464,0.1801,455,-3.26464646464646
2026-06-05,"CON @ CHI","1641649","Diamond Miller","CON",2026-06-05 17:21:37.192738,"dk",0.2632,280,-0.0031,-0.0021,-0.2089,0.2601,284,-0.10550505050505
2026-06-05,"CON @ CHI","203398","Brittney Griner","CON",2026-06-05 17:21:37.192738,"dk",0.0769,1200,-0.0083,-0.0045,-0.4484,0.0686,1357,-0.226464646464646
2026-06-05,"CON @ CHI","203400","Skylar Diggins","CHI",2026-06-05 17:21:37.192738,"dk",0.1739,475,-0.0171,-0.0104,-1.0368,0.1568,538,-0.523636363636364
2026-06-05,"CON @ CHI","204333","Natasha Cloud","CHI",2026-06-05 17:21:37.192738,"dk",0.2667,275,-0.0799,-0.0545,-5.4473,0.1868,435,-2.75116161616162
2026-06-05,"CON @ CHI","1642292","Jacy Sheldon","CHI",2026-06-05 17:21:37.192738,"dk",0.2778,260,-0.0415,-0.0287,-2.8704,0.2363,323,-1.44969696969697
2026-06-05,"CON @ CHI","1628922","Azura Stevens","CHI",2026-06-05 17:21:37.192738,"dk",0.3448,190,-0.0577,-0.044,-4.4035,0.2871,248,-2.2239898989899
2026-06-05,"CON @ CHI","1642289","Kamilla Cardoso","CHI",2026-06-05 17:21:37.192738,"dk",0.0667,1400,-0.0667,-0.0357,-3.5714,0,Inf,-1.80373737373737
2026-06-05,"DAL @ LAS","1629481","Arike Ogunbowale","DAL",2026-06-05 17:21:37.192738,"dk",0.2597,285,-0.0582,-0.0393,-3.9317,0.2015,396,-1.98570707070707
2026-06-05,"DAL @ LAS","1642784","Paige Bueckers","DAL",2026-06-05 17:21:37.192738,"dk",0.1905,425,-0.0356,-0.022,-2.2016,0.1548,546,-1.11191919191919
2026-06-05,"DAL @ LAS","1643425","Azzi Fudd","DAL",2026-06-05 17:21:37.192738,"dk",0.2632,280,-0.0045,-0.0031,-0.3067,0.2586,287,-0.15489898989899
2026-06-05,"DAL @ LAS","1641652","Maddy Siegrist","DAL",2026-06-05 17:21:37.192738,"dk",0.3077,225,-0.1095,-0.0791,-7.9065,0.1982,404,-3.99318181818182
2026-06-05,"DAL @ LAS","1629491","Jessica Shepard","DAL",2026-06-05 17:21:37.192738,"dk",0.1111,800,-0.0573,-0.0322,-3.2247,0.0538,1759,-1.62863636363636
2026-06-05,"DAL @ LAS","1628878","Ariel Atkins","LAS",2026-06-05 17:21:37.192738,"dk",0.2857,250,-0.0831,-0.0582,-5.8183,0.2026,394,-2.93853535353535
2026-06-05,"DAL @ LAS","204365","Erica Wheeler","LAS",2026-06-05 17:21:37.192738,"dk",0.1739,475,-0.0104,-0.0063,-0.6286,0.1635,512,-0.317474747474748
2026-06-05,"DAL @ LAS","1628276","Kelsey Plum","LAS",2026-06-05 17:21:37.192738,"dk",0.2439,310,-0.0055,-0.0036,-0.363,0.2384,319,-0.183333333333333
2026-06-05,"DAL @ LAS","204324","Dearica Hamby","LAS",2026-06-05 17:21:37.192738,"dk",0.125,700,-0.0533,-0.0305,-3.0457,0.0717,1295,-1.53823232323232
2026-06-05,"DAL @ LAS","203014","Nneka Ogwumike","LAS",2026-06-05 17:21:37.192738,"dk",0.3125,220,-0.1217,-0.0885,-8.8536,0.1908,424,-4.47151515151515
2026-06-05,"PHX @ PDX","1642777","Monique Akoa Makani","PHX",2026-06-05 17:21:37.192738,"dk",0.3226,210,-0.0745,-0.055,-5.5023,0.248,303,-2.77893939393939
2026-06-05,"PHX @ PDX","1643505","Jovana Nogic","PHX",2026-06-05 17:21:37.192738,"dk",0.3846,160,-0.0984,-0.0799,-7.9943,0.2862,249,-4.03752525252525
2026-06-05,"PHX @ PDX","1643493","Noemie Brochant","PHX",2026-06-05 17:21:37.192738,"dk",0.2857,250,-0.0107,-0.0075,-0.7516,0.275,264,-0.37959595959596
2026-06-05,"PHX @ PDX","203826","Alyssa Thomas","PHX",2026-06-05 17:21:37.192738,"dk",0.0526,1800,-0.0526,-0.0278,-2.7778,0,Inf,-1.40292929292929
2026-06-05,"PHX @ PDX","1630442","Natasha Mack","PHX",2026-06-05 17:21:37.192738,"dk",0.0714,1300,-0.0137,-0.0074,-0.7357,0.0578,1631,-0.371565656565657
2026-06-05,"PHX @ PDX","1642304","Carla Leite","PDX",2026-06-05 17:21:37.192738,"dk",0.2532,295,-0.1438,-0.0963,-9.627,0.1094,814,-4.86212121212121
2026-06-05,"PHX @ PDX","1642296","Nyadiew Puoch","PDX",2026-06-05 17:21:37.192738,"dk",0.1905,425,-0.0722,-0.0446,-4.4568,0.1183,745,-2.25090909090909
2026-06-05,"PHX @ PDX","1631083","Emily Engstler","PDX",2026-06-05 17:21:37.192738,"dk",0.3279,205,-0.0628,-0.0467,-4.6724,0.2651,277,-2.35979797979798
2026-06-05,"PHX @ PDX","1629524","Bridget Carleton","PDX",2026-06-05 17:21:37.192738,"dk",0.2532,295,-0.0271,-0.0181,-1.8144,0.2261,342,-0.916363636363636
2026-06-05,"PHX @ PDX","1629484","Megan Gustafson","PDX",2026-06-05 17:21:37.192738,"dk",0.1,900,0.0482,0.0268,2.6772,0.1482,575,1.35212121212121
2026-06-05,"CON @ CHI","1642809","Saniya Rivers","CON",2026-06-05 17:51:49.74842,"dk",0.1667,500,-0.0245,-0.0147,-1.4683,0.1422,603,-0.741565656565657
2026-06-05,"CON @ CHI","1642303","Leila Lacan","CON",2026-06-05 17:51:49.74842,"dk",0.3279,205,-0.1119,-0.0832,-8.3243,0.216,363,-4.20419191919192
2026-06-05,"CON @ CHI","1642800","Aneesah Morrow","CON",2026-06-05 17:51:49.74842,"dk",0.274,265,-0.0939,-0.0646,-6.464,0.1801,455,-3.26464646464646
2026-06-05,"CON @ CHI","1641649","Diamond Miller","CON",2026-06-05 17:51:49.74842,"dk",0.2632,280,-0.0031,-0.0021,-0.2089,0.2601,284,-0.10550505050505
2026-06-05,"CON @ CHI","203398","Brittney Griner","CON",2026-06-05 17:51:49.74842,"dk",0.0769,1200,-0.0083,-0.0045,-0.4484,0.0686,1357,-0.226464646464646
2026-06-05,"CON @ CHI","203400","Skylar Diggins","CHI",2026-06-05 17:51:49.74842,"dk",0.1739,475,-0.0171,-0.0104,-1.0368,0.1568,538,-0.523636363636364
2026-06-05,"CON @ CHI","204333","Natasha Cloud","CHI",2026-06-05 17:51:49.74842,"dk",0.2667,275,-0.0799,-0.0545,-5.4473,0.1868,435,-2.75116161616162
2026-06-05,"CON @ CHI","1642292","Jacy Sheldon","CHI",2026-06-05 17:51:49.74842,"dk",0.2778,260,-0.0415,-0.0287,-2.8704,0.2363,323,-1.44969696969697
2026-06-05,"CON @ CHI","1628922","Azura Stevens","CHI",2026-06-05 17:51:49.74842,"dk",0.3448,190,-0.0577,-0.044,-4.4035,0.2871,248,-2.2239898989899
2026-06-05,"CON @ CHI","1642289","Kamilla Cardoso","CHI",2026-06-05 17:51:49.74842,"dk",0.0667,1400,-0.0667,-0.0357,-3.5714,0,Inf,-1.80373737373737
2026-06-05,"DAL @ LAS","1629481","Arike Ogunbowale","DAL",2026-06-05 17:51:49.74842,"dk",0.2597,285,-0.0582,-0.0393,-3.9317,0.2015,396,-1.98570707070707
2026-06-05,"DAL @ LAS","1642784","Paige Bueckers","DAL",2026-06-05 17:51:49.74842,"dk",0.1905,425,-0.0356,-0.022,-2.2016,0.1548,546,-1.11191919191919
2026-06-05,"DAL @ LAS","1643425","Azzi Fudd","DAL",2026-06-05 17:51:49.74842,"dk",0.2632,280,-0.0045,-0.0031,-0.3067,0.2586,287,-0.15489898989899
2026-06-05,"DAL @ LAS","1641652","Maddy Siegrist","DAL",2026-06-05 17:51:49.74842,"dk",0.3077,225,-0.1095,-0.0791,-7.9065,0.1982,404,-3.99318181818182
2026-06-05,"DAL @ LAS","1629491","Jessica Shepard","DAL",2026-06-05 17:51:49.74842,"dk",0.1111,800,-0.0573,-0.0322,-3.2247,0.0538,1759,-1.62863636363636
2026-06-05,"DAL @ LAS","1628878","Ariel Atkins","LAS",2026-06-05 17:51:49.74842,"dk",0.2857,250,-0.0831,-0.0582,-5.8183,0.2026,394,-2.93853535353535
2026-06-05,"DAL @ LAS","204365","Erica Wheeler","LAS",2026-06-05 17:51:49.74842,"dk",0.1739,475,-0.0104,-0.0063,-0.6286,0.1635,512,-0.317474747474748
2026-06-05,"DAL @ LAS","1628276","Kelsey Plum","LAS",2026-06-05 17:51:49.74842,"dk",0.2439,310,-0.0055,-0.0036,-0.363,0.2384,319,-0.183333333333333
2026-06-05,"DAL @ LAS","204324","Dearica Hamby","LAS",2026-06-05 17:51:49.74842,"dk",0.125,700,-0.0533,-0.0305,-3.0457,0.0717,1295,-1.53823232323232
2026-06-05,"DAL @ LAS","203014","Nneka Ogwumike","LAS",2026-06-05 17:51:49.74842,"dk",0.3125,220,-0.1217,-0.0885,-8.8536,0.1908,424,-4.47151515151515
2026-06-05,"PHX @ PDX","1642777","Monique Akoa Makani","PHX",2026-06-05 17:51:49.74842,"dk",0.3226,210,-0.0745,-0.055,-5.5023,0.248,303,-2.77893939393939
2026-06-05,"PHX @ PDX","1643505","Jovana Nogic","PHX",2026-06-05 17:51:49.74842,"dk",0.3846,160,-0.0984,-0.0799,-7.9943,0.2862,249,-4.03752525252525
2026-06-05,"PHX @ PDX","1643493","Noemie Brochant","PHX",2026-06-05 17:51:49.74842,"dk",0.2857,250,-0.0107,-0.0075,-0.7516,0.275,264,-0.37959595959596
2026-06-05,"PHX @ PDX","203826","Alyssa Thomas","PHX",2026-06-05 17:51:49.74842,"dk",0.0526,1800,-0.0526,-0.0278,-2.7778,0,Inf,-1.40292929292929
2026-06-05,"PHX @ PDX","1630442","Natasha Mack","PHX",2026-06-05 17:51:49.74842,"dk",0.0714,1300,-0.0137,-0.0074,-0.7357,0.0578,1631,-0.371565656565657
2026-06-05,"PHX @ PDX","1642304","Carla Leite","PDX",2026-06-05 17:51:49.74842,"dk",0.2532,295,-0.1438,-0.0963,-9.627,0.1094,814,-4.86212121212121
2026-06-05,"PHX @ PDX","1642296","Nyadiew Puoch","PDX",2026-06-05 17:51:49.74842,"dk",0.1905,425,-0.0722,-0.0446,-4.4568,0.1183,745,-2.25090909090909
2026-06-05,"PHX @ PDX","1631083","Emily Engstler","PDX",2026-06-05 17:51:49.74842,"dk",0.3279,205,-0.0628,-0.0467,-4.6724,0.2651,277,-2.35979797979798
